Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-11 14:39:52.666190	,287	,1.3065,	0.0000,	0.0000
2024-04-11 14:39:52.678546	,288	,1.1899,	0.0000,	0.0000
2024-04-11 14:39:52.688150	,289	,1.1277,	0.0000,	0.0000
2024-04-11 14:39:52.694647	,290	,1.0639,	0.0000,	0.0000
2024-04-11 14:39:52.707403	,291	,1.1472,	0.0000,	0.0000
2024-04-11 14:39:52.717554	,292	,1.0997,	0.0000,	0.0000
2024-04-11 14:39:52.728072	,293	,1.1041,	0.0000,	0.0000
2024-04-11 14:39:52.738633	,294	,1.1516,	0.0000,	0.0000
2024-04-11 14:39:52.747644	,295	,1.0501,	0.0000,	0.0000
2024-04-11 14:39:52.756667	,296	,1.0929,	0.0000,	0.0000
2024-04-11 14:39:52.763180	,297	,1.1529,	0.0000,	0.0000
2024-04-11 14:39:52.772258	,298	,1.1306,	0.0000,	0.0000
2024-04-11 14:39:52.782275	,299	,1.1800,	0.0000,	0.0000
2024-04-11 14:39:53.113591	,300	,1.0940,	0.0000,	0.0000
2024-04-11 14:39:53.124124	,301	,1.0448,	0.0000,	0.0000
2024-04-11 14:39:53.134143	,302	,1.1553,	0.0000,	0.0000
2024-04-11 14:39:53.143121	,303	,1.1696,	0.0000,	0.0000
2024-04-11 14:39:53.149986	,304	,1.0736,	0.0000,	0.0000
2024-04-11 14:39:53.159571	,305	,1.1478,	0.0000,	0.0000
2024-04-11 14:39:53.166570	,306	,1.0789,	0.0000,	0.0000
2024-04-11 14:39:53.176623	,307	,1.1039,	0.0000,	0.0000
2024-04-11 14:39:53.182771	,308	,1.0741,	0.0000,	0.0000
2024-04-11 14:39:53.191802	,309	,1.0599,	0.0000,	0.0000
2024-04-11 14:39:53.198823	,310	,1.1274,	0.0000,	0.0000
2024-04-11 14:39:53.210829	,311	,1.0798,	0.0000,	0.0000
2024-04-11 14:39:53.223851	,312	,1.1632,	0.0000,	0.0000
